Unnamed: 0,label,MainText
432,ham,"7 wonder world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sm 1st ur lovely friendship... good morning dear"
433,phishing,"please call 08712402779 immediately urgent message waiting"
434,ham,"carlos took (again), leave minute"
435,phishing,"urgent! 1 week free membership £100,000 prize jackpot! txt word: claim no: 81010 t&c www.dbuk.net lccltd pobox 4403ldnw1a7rw18"
436,ham,"u know watchin lido?"
437,ham,"alright babe, justthought id sayhey! u doin?nearly endof wk offdam nevamind!we 2hook sn uwant m8? lovejen x."
438,ham,"got new year co yetunde said wanted surprise didnt see money returned mid january &lt;#&gt; day return period ended."
439,ham,"yeah there's barely enough room two us, x many shoes. sorry man, see later"
440,ham,"taste fish curry :-p"
441,ham,"responding"
442,phishing,"want 750 anytime networt new video phone five pound per week call 08000776320 reply delivery tomorrow"
443,ham,"i'm office da:)where you?"
444,phishing,"ur chance win £250 wkly shopping spree txt: shop 80878. t's&c's www.txt-2-shop.com"
445,phishing,"price revising soon urbtech xavier fully loaded tallest tower noida unit left detail call 9891205199"
446,ham,"ha... u jus ate honey ar? sweet..."
447,ham,"u make fb list"
448,ham,"yo sorry shower sup"
449,ham,"yeah worse"
450,ham,"feel like trying kadeem again? :v"
451,ham,"shuhui say change 2 suntec steamboat? u noe where? r u now?"
452,ham,"hi darlin youphone me? im athome youwanna chat."
453,ham,"come sec? there's somebody want see"
454,ham,"nah, wednesday. bring mini cheetos bag over?"
455,ham,"mean website. yes."
456,ham,"i'm driving... raining! i'll get caught e mrt station lor."
457,phishing,"pdate_now - double min 1000 txts orange tariffs. latest motorola, sonyericsson & nokia & bluetooth free! call mobileupd8 08000839402 call2optout/!yhl"
458,ham,"yeah jus rite..."
459,ham,"erm … ill pick 6.45pm. give enough time get there, park that."
460,phishing,"current leading bid 151. pause auction send out. customer care: 08718726270"
461,ham,"yes, i'm small kid.. boost secret energy.."
462,ham,"hmm... dunno leh, mayb bag 4 goigng dat small. jus anything except perfume, smth dat keep."
463,ham,"thank much. skyped wit kz sura, didnt get pleasure company. hope good."
464,ham,"watching tv lor... funny bluff 4 wat. izzit thk impossible us?"
465,ham,"laid airtel line rest?"
466,ham,"oh ! half hour much longer syria canada, eh ? wow must get much work done day u extra time ! *grins*"
467,phishing,"pvt finance arranged cheque basic 4 business peoples, traders, stockists, industry & corporate comp, p.m turn 20l. cnt-9840139557"
468,ham,"would really appreciate call me. need someone talk to."
469,ham,"dunno lei shd b driving lor co go sch 1 hr oni."
470,phishing,"xxxmobilemovieclub: use credit, click wap link next txt message click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl"
471,ham,"hi princess! thank pics. pretty. you?"
472,ham,"bugis oso near wat..."
473,phishing,"want funk ur fone weekly new tone reply tones2u 2 text. www.ringtones.co.uk, original n best. tone 3gbp network operator rate apply"
474,ham,"wat time liao, still got."
475,ham,"sir, waiting call, free please call me."
476,ham,"thts wat wright brother fly.."
477,ham,"havent add ü yet right.."
478,phishing,"lookatme!: thanks purchase video clip lookatme!, charged 35p. think better? send video mmsto 32323."
479,ham,"im late tellmiss im way"
480,ham,"got it..mail panren paru.."
481,ham,"send you. bec temple na."
482,ham,"great. p diddy neighbor come toothpaste every morning"
483,ham,"heehee funny tho"
484,phishing,"xxxmobilemovieclub: use credit, click wap link next txt message click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl"
485,ham,"good afternoon, love. good see word ym get tm. smart move, slave ... *smiles* ... drink coffee await you."
486,ham,"wake long ago already... dunno, thing?"
487,phishing,"09066362231 urgent! mobile 07xxxxxxxxx £2,000 bonus caller prize 02/06/03! 2nd attempt reach you! call 09066362231 asap!"
488,ham,"well imma definitely need restock thanksgiving, i'll let know i'm"
489,ham,"ü eatin later i'm eatin wif frens lei... ü going home first?"
490,phishing,"want new video phone750 anytime network min 150 text five pound per week call 08000776320 reply delivery tomorrow"
491,ham,"mean left early check, co i'm working 9-6."
492,ham,"really? crashed cuddled sofa."
493,ham,"thursday night? yeah, sure thing, we'll work"
494,ham,"tell drug dealer's getting impatient"
495,ham,"piggy, r u awake? bet u're still sleeping. i'm going 4 lunch now..."
496,ham,"hey late ah... meet 945+"
497,ham,"also north carolina texas atm, would go gre site pay test result sent."
498,phishing,"january male sale! hot gay chat cheaper, call 08709222922. national rate 1.5p/min cheap 7.8p/min peak! stop text call 08712460324 (10p/min)"
499,ham,"response one powerful weapon 2 occupy place others 'heart'... so, always give response 2 care 4 u... gud night..swt dreams..take care"
500,ham,"mu? try figure much money everyone gas alcohol, jay trying figure weed budget"
501,phishing,"today vodafone number ending 4865 selected receive £350 award. number match call 09064019014 receive £350 award."
502,ham,"hi mom might back later &lt;#&gt;"
503,phishing,"dear v0daf0ne customer,you 5,00,000 winner guaranteed caller prize, final attempt contact you! claim call 8536074310 now!"
504,phishing,"u’ve bin awarded £50 play 4 instant cash. call 08715203028 claim. every 9th player win min £50-£500. optout 08718727870"
505,ham,"mine like fr china noisy."
506,ham,"tell what, make little spreadsheet track whose idea smoke determine smoke much entire month february, i'll come"
507,phishing,"hot live fantasy call 08707509020 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870..k"
508,ham,"ü login dat time... dad fetching ü home now?"
509,ham,"effect irritation. ignore"
510,phishing,"prem jewellrs vijaynagar lucky draw scheme , monthly r 300 12 month, every month lucky member given rs3600 gold silver article.call-9008097492"
511,ham,"awesome, i'll see bit"
512,ham,"ok prob..."
513,ham,"i'm sure still available though"
514,ham,"ü wan 2 meet n combine parts? how's da rest da project going?"
515,ham,"misplaced number sending text old number. wondering i've heard year. best mcat. got number atlanta friend"
516,phishing,"england v macedonia - dont miss goals/team news. txt ur national team 87077 eg england 87077 try:wales, scotland 4txt/ú1.20 poboxox36504w45wq 16+"
517,ham,"cool. &lt;#&gt; inch long. hope like big!"
518,ham,"telling coulda real valentine wasn't? u never pick nothing!!"
519,ham,"dear you. call"
520,ham,"boy loved gal. propsd bt didnt mind. gv lv lttrs, bt frnds threw thm. boy decided 2 aproach gal , dt time truck speeding towards gal. wn 2 hit girl,d boy ran like hell n saved her. asked 'hw cn u run fast?' boy replied boost secret energy n instantly girl shouted energy n thy lived happily 2gthr drinking boost evrydy."
521,phishing,"update free orange latest colour camera mobile & unlimited weekend calls. call 08718738034"
522,ham,"yup paragon... havent decided whether 2 cut yet... hee..."
523,ham,"ü come out?"
524,ham,"broke list reason nobody's town can't tell sarcastic faggy"
525,ham,"no:-)i got rumour going buy apartment chennai:-)"
526,ham,"oi. ami parchi na re. kicchu kaaj korte iccha korche na. phone ta tul na. plz. plz."
527,ham,"geeeee ... love much barely stand"
528,ham,"tell who pls:-)"
529,ham,"freezing ? home yet ? remember kiss mom morning? love ? think ? missing yet ?"
530,ham,"look time. think"
531,ham,"reverse cheating. mathematics."
532,ham,"here, consider wall bunker shit important never play peaceful guess place high enough matter"
533,ham,"hi good mornin.. thanku wish u same.."
534,phishing,"customer service annoncement. new year delivery waiting you. please call 07046744435 arrange delivery"
535,ham,"hey whats up? u sleeping morning?"
536,ham,"easy ah?then u wll get selected... good.."
537,ham,"i'll mu like &lt;#&gt; second"
538,ham,"tmr ü brin lar... aiya later come n c lar... mayb ü neva set properly ü got da help sheet wif ü..."
539,ham,"well weather cali's great. complexity great. need car move freely, tax outrageous. great place. sad part missing home."
540,ham,"hello, love. doing? get interview today? happy? good boy? think me?are missing ?"
541,ham,"wylie, tampa sarasota?"
542,ham,"okie"
543,ham,"no. pride. i'm almost &lt;#&gt; year old takin money kid. supposed deal stuff. grownup stuff--why tell you."
544,ham,"hmmm.. thk sure got time hop ard... ya, go 4 free abt... muz call u discus liao..."
545,ham,"ok. much though. h&m friday, cant wait. dunno wot hell im gonna another 3 weeks! become slob- oh wait, already done that!"
546,ham,"anything..."
547,phishing,"call germany 1 penny per minute! call fixed line via access number 0844 861 85 86."
548,ham,"s.i'm watching live.."
549,ham,"gud mrng dear hav nice day�keep well�"
550,ham,"aiyah u ok already lar. e nydc wheellock?"
551,phishing,"please call 08712402578 immediately urgent message waiting"
552,ham,"long quit. get like 5 minute day is."
553,phishing,"urgent! mobile 07xxxxxxxxx £2,000 bonus caller prize 02/06/03! 2nd attempt reach you! call 09066362231 asap! box97n7qp, 150ppm"
554,phishing,"urgent! please call 09061213237 landline. £5000 cash luxury 4* canary island holiday await collection. t&cs sae po box 177. m227xy. 150ppm. 16+"
555,phishing,"know someone know fancy you. call 09058097218 find who. pobox 6, ls15hb 150p"
556,ham,"maybe fat finger press button know do."
557,ham,"calls..messages..missed calls..just missing her�."
558,ham,"dude ive seeing lotta corvette lately"
559,ham,"said kiss, kiss, can't sound effects! gorgeous man he! kind person need smile brighten day!"
560,ham,"i'm leaving house now. reach half hour�"
561,ham,"today-sunday....so work.."
562,ham,"oops. 4 got bit."
563,ham,"come mu, we're sorting narcotic situation"
564,ham,"ambrith..madurai..met u arun dha marrge..remembr?"
565,phishing,"know u u know me. send chat 86688 let's find other! 150p/msg rcvd."
566,ham,"sir, need velusamy sir's date birth company bank facility details."
567,ham,"happened yo date?"
568,phishing,"free message activate 500 free text message replying message word fee, visit www.07781482378.com"
569,ham,"yes finished watching day lives. love it."
570,ham,"dont know bring food"
571,phishing,"customer service announcement. recently tried make delivery unable so, please call 07090298926 re-schedule. ref:9307622"
572,phishing,"free msg: get gnarl barkley crazy ringtone totally free reply go message right now!"
573,ham,"dear angry busy dear"
574,ham,"probably eat today. think i'm gonna pop. weekend? u miss me?"
575,phishing,"identified unusual activity online banking. log via secure link http:/95.141.32.7:81/default.aspx�to avoid account suspension."
576,ham,"sir, need axis bank account bank address."
577,ham,"treasure every moment spend together..."
578,ham,"unlimited texts. limited minutes."
579,ham,"… don‘t worry we‘ll finished march … ish!"
580,ham,"yup giving problem mayb i'll jus leave it..."
581,phishing,"urgent! mobile number awarded £2000 prize guaranteed. call 09061790321 land line. claim 3030. valid 12hrs 150ppm"
582,ham,"fine..absolutly fine�.dont worry!!!"
583,phishing,"please call customer service representative 6299257179 10am-9pm w0n guaranteed cash prize rs.5,00,000 fl1pkart team"
584,ham,"waiting call."
585,ham,"late. 12"
586,phishing,"urgent 2nd attempt contact u. £900 prize yesterday still awaiting collection. claim call 09061702893. acl03530150pm"
587,ham,"er mw im filled tuth aight"
588,phishing,"urgent: ukgov issued payment 458 gbp resident part promise battle covid 19. tap https:/uk-covid-19.webredirect.org/to apply"
589,ham,"spoke uncle john today. strongly feel need sacrifice keep here. he's going call you. does, beg listen. dont make promise make clear thing easy. need please let u work thing out. long keep expecting help, creativity stifled pls keep happy, promise part."
590,ham,"s:)but luck.2 catch put down:)"
591,phishing,"ur balance £500. ur next question is: sang 'uptown girl' 80's ? 2 answer txt ur answer 83600. good luck!"
592,ham,"hello..wake up.sweet morning welcome you. enjoy day full joy."
593,ham,"rounder:)so required:)"
594,ham,"agree. stop thinkin ipad. please ask macho question."
595,ham,"nope... c ü then..."
596,ham,"well slightly disastrous class pm fav darlings! hope day ok. coffee wld good can't stay late tomorrow. time + place always?"
597,phishing,"free msg: ringtone!from: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-jul-05"
598,phishing,"hottest pic straight phone!! see getting wanting, xx text pic 89555 now! txt cost 150p textoperator g696ga 18 xxx"
599,phishing,"money!!! r lucky winner ! 2 claim prize text money 2 88600 £1million give away ! ppt150x3+normal text rate box403 w1t1jy"
600,ham,"promise getting soon can. text morning let know made ok."
601,ham,"sorry missed babe. late slept in. hope enjoy driving lesson, boytoy. miss ... *teasing kiss*"
602,phishing,"want latest video handset? 750 anytime network mins? half price line rental? reply call 08000930705 delivery tomorrow"
603,ham,"say happen"
